SK_ID_CURR,GENDER,COLLATERAL,OWN_JOB,MARRIED,INCOME,TARGET
108846,0,1,0,0,2,1
108847,1,1,1,0,1,0
108848,0,0,1,1,2,0
108849,1,1,0,0,2,0
108850,0,1,1,0,2,0
108851,0,1,0,0,2,1
108853,0,1,0,0,0,1
108854,1,0,0,0,0,1
108855,0,0,0,0,0,1
108856,1,1,0,0,1,0
108857,0,1,0,0,0,1
108858,1,0,1,1,2,0
108859,1,1,1,1,1,0
108860,1,1,0,0,0,0
108861,0,1,0,0,0,1
108862,0,1,0,0,1,0
108863,0,1,1,1,1,0
108864,0,0,1,1,1,0
108865,0,1,0,0,0,1
108866,1,1,0,0,1,0
108867,0,1,0,0,2,0
108868,1,1,1,1,1,0
108869,0,1,0,0,0,1
108870,0,1,0,0,2,0
108871,0,1,0,0,0,1
108872,0,1,0,0,0,1
108873,1,1,0,0,1,0
108874,1,1,0,0,0,0
108875,1,0,1,1,1,0
108876,1,1,0,0,2,0
108877,1,1,1,0,1,0
108878,1,1,0,0,1,0
108879,0,1,0,0,0,1
108880,0,1,0,0,2,1
108881,0,0,1,1,0,0
108882,0,1,0,0,1,1
108883,0,1,0,0,2,1
108884,0,1,1,1,2,0
108885,0,1,0,0,1,1
108886,1,0,0,0,1,1
108888,0,1,0,0,0,1
108889,0,1,0,0,0,1
108890,0,1,0,0,0,0
108891,1,1,0,0,1,0
108892,1,1,1,1,0,0
108893,0,1,0,0,1,1
108894,0,1,0,0,1,1
108895,1,1,0,0,0,0
108896,0,1,0,0,1,0
108897,0,0,0,0,0,1
108898,1,1,0,0,2,0
108899,0,1,1,1,1,0
108900,0,1,0,0,1,1
108902,0,0,1,1,1,0
108903,0,1,0,0,0,0
108904,1,1,0,0,0,0
108905,1,1,0,0,2,0
108906,1,1,1,0,2,0
108907,1,1,0,0,1,0
108909,0,1,0,0,2,1
108911,0,1,0,0,1,1
108912,1,1,0,0,0,0
108913,1,1,0,0,1,0
108914,0,0,0,0,0,1
108915,0,1,0,0,1,1
108916,0,0,1,1,1,0
108917,0,1,0,0,2,1
108918,0,1,0,0,1,1
108919,0,1,0,0,0,1
108921,0,1,0,0,2,0
108923,1,1,0,0,1,0
108924,0,1,0,0,0,1
108925,0,1,0,0,0,1
108926,0,1,0,0,0,1
108927,1,0,0,0,0,1
108928,0,0,0,0,1,1
108931,0,1,0,0,1,1
108932,0,1,0,0,1,1
108933,0,1,0,0,0,1
108934,0,1,1,1,1,0
108935,0,1,0,0,0,1
108936,0,1,0,0,2,0
108939,0,0,0,0,2,1
108940,0,0,0,0,0,1
108941,0,0,0,0,2,1
108942,1,1,0,0,1,0
108944,0,0,0,0,1,1
108945,0,1,0,0,0,1
108946,0,1,0,0,1,0
108947,0,0,1,0,0,1
108949,1,1,0,0,2,0
108950,0,0,1,0,1,1
108951,1,1,0,0,2,0
108952,0,1,0,0,0,1
108954,0,1,0,0,1,1
108955,1,1,1,0,1,0
108957,0,1,0,0,2,1
108958,0,1,0,0,0,1
108959,1,1,0,0,2,0
108960,0,1,0,0,2,0
108961,0,1,0,0,0,1
108962,0,1,1,0,1,0
108963,0,1,0,0,2,1
108964,0,1,1,1,0,0
108966,1,1,0,0,2,0
108967,1,0,0,0,1,1
108968,0,1,1,1,2,0
108969,0,1,0,0,0,1
108970,0,1,0,0,2,0
108971,1,1,0,0,2,0
108972,1,1,0,0,1,0
108973,0,1,0,0,0,1
108974,1,1,0,0,1,0
108975,0,1,0,0,2,1
108976,0,1,0,0,2,1
108977,1,1,0,0,1,0
108978,0,1,1,1,1,0
108979,0,1,0,0,2,1
108980,0,1,0,0,0,1
108981,1,1,0,0,0,0
108982,1,1,1,1,0,0
108983,0,1,1,0,2,0
108984,0,1,0,0,0,0
108988,1,1,0,0,2,0
108989,1,1,0,0,0,0
108992,0,1,0,0,1,1
108994,0,1,0,0,2,0
108995,0,1,0,0,0,1
108996,0,0,0,0,1,1
108997,0,1,1,1,0,0
108998,0,1,0,0,0,1
108999,0,1,0,0,0,1
109002,0,0,0,0,1,1
109003,1,1,0,0,2,0
109004,0,1,0,0,1,1
109005,1,1,0,0,1,0
109006,1,1,0,0,2,0
109007,1,0,1,1,1,0
109008,1,1,1,1,2,0
109009,1,1,0,0,1,0
109010,1,1,0,0,2,0
109011,1,1,1,1,1,0
109013,0,0,0,0,1,1
109016,0,1,1,0,1,0
109017,1,1,0,0,1,0
109018,0,0,0,0,0,1
109019,0,1,0,0,2,1
109020,1,1,1,1,1,0
109022,1,1,0,0,1,0
109023,1,0,1,1,0,0
109024,1,1,0,0,1,0
109025,0,1,1,1,2,0
109026,1,1,0,0,0,0
109027,1,1,0,0,1,0
109028,0,1,1,1,1,0
109029,1,1,0,0,1,0
109030,0,1,0,0,1,1
109031,0,1,1,1,1,0
109032,1,1,1,1,2,0
109033,0,1,0,0,1,0
109034,1,1,0,0,2,0
109035,0,1,0,0,0,1
109036,0,1,1,1,0,0
109038,0,1,1,0,0,0
109039,0,1,1,0,0,0
109040,1,1,0,0,1,0
109041,1,1,1,1,1,0
109043,1,1,0,0,0,0
109045,0,1,1,1,1,0
109047,0,1,0,0,1,1
109048,0,1,0,0,2,0
109049,0,1,0,0,1,1
109050,0,1,0,0,0,1
109051,1,1,0,0,0,0
109052,0,1,0,0,2,0
109053,0,0,1,1,0,0
109054,0,1,0,0,1,1
109055,0,1,0,0,0,1
109056,0,1,0,0,0,1
109057,1,1,0,0,1,0
109058,0,1,0,0,1,1
109059,0,0,1,0,2,1
109060,1,0,0,0,0,1
109061,0,1,1,1,2,0
109062,0,1,1,1,1,0
109063,1,1,0,0,1,0
109065,0,1,0,0,1,1
109066,1,1,1,0,1,0
109067,0,1,0,0,0,1
109068,0,1,0,0,0,1
109069,0,1,0,0,2,0
109070,0,1,0,0,1,1
109071,0,0,0,0,0,1
109072,1,1,0,0,1,0
109073,1,1,1,1,2,0
109074,0,0,1,1,1,0
109075,0,1,0,0,1,1
109076,0,0,0,0,0,1
109077,0,1,0,0,0,1
109078,1,1,0,0,1,0
109079,1,1,1,1,1,0
109080,0,0,1,1,0,0
109081,0,0,0,0,2,1
109082,0,0,0,0,0,1
109083,1,1,0,0,2,0
109085,0,0,0,0,1,1
109087,0,1,1,0,2,0
109088,1,1,1,1,1,0
109089,0,1,0,0,1,0
109090,1,0,0,0,1,1
109091,1,1,0,0,2,0
109094,1,1,0,0,0,0
109095,0,1,0,0,1,1
109096,1,1,0,0,0,0
109097,1,0,0,0,2,1
109098,1,1,0,0,1,0
109099,0,0,1,1,0,0
109102,0,1,1,1,0,0
109103,0,1,1,1,1,0
109104,0,1,0,0,1,1
109105,0,1,0,0,2,1
109106,1,0,0,0,2,1
109107,0,1,1,1,0,0
109108,0,1,1,0,1,0
109109,0,1,0,0,0,1
109111,0,1,0,0,0,1
109112,0,1,0,0,1,1
109113,0,1,0,0,0,1
109115,0,1,0,0,0,0
109116,0,1,0,0,0,1
109117,1,0,1,1,0,0
109118,1,1,1,0,2,0
109119,0,1,0,0,0,1
109120,0,1,0,0,1,1
109121,0,1,0,0,1,1
109122,0,1,1,0,0,0
109123,0,1,0,0,0,1
109124,0,1,0,0,1,1
109125,0,1,0,0,2,1
109127,1,1,1,1,1,0
109128,1,1,0,0,2,0
109129,1,0,0,0,0,1
109130,0,1,0,0,2,0
109131,0,1,0,0,1,1
109132,1,1,0,0,1,0
109133,0,1,0,0,1,1
109134,1,1,1,1,1,0
109135,0,1,0,0,1,1
109136,0,1,0,0,0,1
109137,0,1,0,0,1,1
109138,0,0,0,0,1,1
109139,0,1,0,0,1,1
109140,0,1,1,1,0,0
109141,0,1,1,1,0,0
109142,0,1,0,0,1,1
109143,1,0,1,1,2,0
109144,1,1,0,0,1,0
109145,0,1,0,0,2,0
109146,0,1,1,1,0,0
109147,0,1,0,0,1,0
109148,1,1,1,1,1,0
109149,1,1,0,1,0,0
109150,0,1,0,0,1,1
109151,1,1,0,0,2,0
109153,0,1,0,0,1,1
109154,1,1,1,1,1,0
109155,1,1,0,0,1,0
109156,0,0,0,0,0,1
109157,0,0,0,0,0,1
109158,0,0,1,0,2,1
109159,0,1,0,0,1,1
109160,0,0,0,0,2,1
109161,1,0,0,0,1,1
109163,1,1,0,0,1,0
109164,0,1,1,1,1,0
109165,0,1,0,0,1,1
109166,1,1,0,0,2,0
109170,0,1,1,1,1,0
109171,0,1,0,0,2,0
109172,0,1,0,0,1,1
109173,0,0,0,0,1,1
109174,0,1,0,0,1,1
109175,0,1,0,0,1,0
109176,0,1,0,0,1,0
109177,0,0,0,0,0,1
109178,1,1,0,0,1,0
109180,0,1,0,0,0,1
109181,0,0,0,0,1,1
109182,0,0,0,0,0,1
109183,0,1,0,0,2,1
109185,0,1,0,0,0,1
109186,1,1,0,0,1,0
109187,1,1,0,0,0,0
109188,0,1,0,0,1,1
109189,0,1,0,0,2,1
109190,0,0,0,0,1,1
109194,0,1,1,1,2,0
109195,1,1,0,0,2,0
109197,1,1,0,0,0,0
109198,0,1,0,0,1,1
109199,0,0,0,0,1,1
109200,0,1,0,0,1,1
109201,0,0,0,0,0,1
109202,1,1,0,0,1,0
109203,0,1,0,0,0,0
109204,0,0,0,0,1,1
109205,1,1,1,1,2,0
109207,1,0,0,0,1,1
109208,1,1,0,0,1,0
109209,0,0,0,0,1,1
109211,0,1,0,0,2,1
109212,0,1,0,0,2,1
109213,0,1,0,0,1,1
109214,0,1,1,1,0,0
109215,1,1,0,0,2,0
109216,1,1,1,1,1,0
109217,0,1,0,0,1,1
109218,0,1,0,0,1,1
109219,0,1,1,1,0,0
109220,0,1,0,0,0,1
109221,0,1,0,0,1,1
109222,0,1,0,0,1,1
109223,1,1,0,0,2,0
109224,0,1,0,0,2,1
109225,1,1,1,0,1,0
109226,0,1,0,0,2,0
109227,0,1,1,0,1,0
109228,0,1,0,0,1,0
109229,0,1,0,0,0,1
109230,0,1,0,0,0,1
109231,0,1,0,0,2,1
109232,0,1,1,1,1,0
109233,0,1,0,0,1,1
109234,1,1,0,0,0,0
109235,0,1,1,1,1,0
109236,1,1,0,0,1,0
109237,0,1,0,0,1,1
109238,0,0,0,0,2,1
109239,1,1,0,0,0,0
109240,0,1,0,0,2,0
109241,0,1,0,0,0,1
109242,1,1,0,0,2,0
109243,1,1,0,0,2,0
109245,1,1,0,0,1,0
109246,0,1,0,0,0,1
109247,0,1,0,0,0,1
109248,1,1,0,0,2,0
109250,0,0,0,0,0,1
109251,1,1,0,0,1,0
109252,0,1,0,0,0,1
109253,0,1,0,0,0,0
109254,1,1,1,1,1,0
109255,0,1,0,0,0,1
109256,0,1,0,0,0,1
109257,0,0,0,0,0,1
109258,1,1,0,0,2,0
109259,0,1,0,0,1,1
109260,1,0,0,0,1,1
109261,0,1,0,0,0,1
109262,0,0,1,0,1,1
109263,1,1,0,0,0,0
109264,0,0,0,0,1,1
109265,0,1,1,0,1,0
109266,1,0,0,0,1,1
109267,0,0,0,0,0,1
109268,0,1,0,0,0,0
109269,0,1,0,0,1,1
109270,0,1,0,0,0,1
109271,0,1,0,0,0,1
109272,1,1,0,0,1,0
109274,1,1,0,0,0,0
109275,0,0,0,0,2,1
109277,0,0,0,0,2,1
109278,0,1,0,0,0,1
109279,0,1,0,0,1,1
109280,0,1,0,0,1,0
109282,1,1,0,0,1,0
109283,0,1,0,0,1,0
109284,0,1,0,0,1,0
109285,0,1,0,0,1,1
109286,1,1,1,0,1,0
109288,0,1,0,0,1,0
109289,0,0,0,0,0,1
109290,1,1,0,0,0,0
109291,0,1,0,0,1,0
109292,0,1,0,0,2,0
109293,0,1,1,1,0,0
109294,0,1,0,0,2,1
109295,0,1,0,0,0,0
109296,0,1,0,0,0,1
109299,0,1,0,0,2,0
109300,0,1,1,1,1,0
109301,0,1,0,0,1,1
109302,1,0,0,0,1,1
109303,0,1,0,0,1,1
109304,0,1,0,0,2,1
109305,1,1,0,0,2,0
109307,0,1,0,0,2,0
109308,1,1,1,1,0,0
109310,1,1,1,1,1,0
109311,1,1,0,0,1,0
109312,0,1,0,0,0,1
109313,0,1,1,1,2,0
109314,0,1,0,0,0,1
109315,1,1,1,1,2,0
109316,0,1,0,0,1,1
109317,0,1,1,0,0,0
109318,0,1,0,0,1,0
109319,1,1,0,0,1,0
109320,0,1,0,0,2,0
109322,1,1,1,1,0,0
109323,0,1,0,0,2,1
109324,0,1,0,0,2,1
109325,0,1,0,0,1,1
109326,0,1,1,1,1,0
109327,0,1,0,0,0,1
109329,0,0,0,0,0,1
109330,1,1,0,0,2,0
109331,0,1,0,0,1,1
109332,1,1,0,0,1,0
109333,1,1,0,0,0,0
109334,0,1,0,0,2,1
109335,0,0,0,0,0,1
109337,0,0,0,0,1,1
109338,0,1,0,0,0,1
109339,1,1,0,0,2,0
109340,0,0,0,0,2,1
109341,1,1,0,0,2,0
109343,1,1,0,0,1,0
109344,1,0,0,0,1,1
109345,1,1,0,0,2,0
109349,0,1,0,0,0,1
109350,0,1,0,0,1,1
109351,0,1,1,1,0,0
109352,0,1,0,0,1,1
109353,0,1,0,0,1,1
109354,0,1,0,0,0,1
109355,0,0,0,0,2,1
109356,1,1,0,0,1,0
109357,0,1,0,0,0,0
109358,0,1,0,0,2,1
109359,1,1,0,0,2,0
109360,0,1,0,0,2,1
109361,1,1,0,0,1,0
109364,0,1,0,0,1,1
109365,0,1,0,0,1,1
109366,0,1,0,0,1,0
109368,0,1,0,0,2,1
109369,1,1,0,0,2,0
109371,0,1,0,0,0,1
109372,0,1,0,0,1,1
109373,0,1,0,0,1,1
109374,1,1,0,0,1,0
109375,0,0,0,0,1,1
109376,0,1,0,0,0,1
109377,1,1,0,0,0,0
109378,0,1,0,0,1,1
109379,0,1,0,0,1,1
109380,1,1,0,0,1,0
109381,0,0,0,0,0,1
109382,0,1,0,0,0,1
109383,0,0,0,0,2,1
109384,1,1,1,1,0,0
109385,1,1,0,0,2,0
109386,0,1,0,0,1,1
109387,0,1,0,0,2,1
109388,1,0,1,1,1,0
109389,0,1,0,0,0,1
109390,1,1,1,0,2,0
109391,0,0,0,0,1,1
109392,0,1,0,0,1,0
109394,0,1,0,0,2,1
109395,1,1,1,1,0,0
109396,1,1,0,0,1,0
109397,0,0,0,0,2,1
109398,1,1,0,0,2,0
109399,0,1,0,0,0,1
109400,1,1,0,0,0,0
109401,0,1,0,0,0,1
109402,0,0,0,0,2,1
109403,1,0,0,0,1,1
109404,1,1,0,0,2,0
109406,0,1,0,0,0,1
109407,0,1,1,1,1,0
109408,1,1,1,1,1,0
109409,0,1,0,0,2,1
109410,0,1,0,0,0,1
109411,1,1,0,0,1,0
109412,1,1,1,1,0,0
109415,0,1,0,0,0,0
109416,0,1,0,0,2,1
109417,0,1,0,0,0,1
109418,0,0,0,0,1,1
109419,1,1,0,0,1,0
109420,0,0,1,1,0,0
109422,1,1,0,0,2,0
109423,0,1,0,0,1,0
109424,0,1,0,0,2,1
109425,0,1,0,0,1,1
109426,1,1,0,0,1,0
109430,0,1,0,0,1,1
109431,1,1,0,0,2,0
109432,0,1,1,1,0,0
109433,0,1,0,0,2,0
109434,0,1,1,1,0,0
109435,0,0,0,0,0,1
109436,0,0,1,0,0,1
109438,0,0,0,0,2,1
109439,0,0,0,0,1,1
109440,1,1,1,1,1,0
109441,1,1,0,0,0,0
109442,1,1,0,0,2,0
109444,1,1,0,0,1,0
109445,0,0,0,0,0,1
109446,0,1,0,0,0,1
109447,0,1,0,0,0,1
109448,0,1,1,1,2,0
109449,0,1,0,0,2,0
109450,0,0,1,1,2,0
109451,1,1,0,0,1,0
109452,0,1,0,0,1,1
109453,0,1,0,0,0,1
109454,0,1,0,0,1,1
109455,0,1,0,0,0,1
109456,0,1,0,0,0,1
109457,0,1,0,0,1,1
109458,0,1,0,0,1,1
109459,0,1,0,0,0,0
109460,1,1,0,0,2,0
109462,0,0,0,0,2,1
109463,0,1,0,0,0,1
109464,1,1,1,1,2,0
109465,0,1,1,1,2,0
109466,0,1,0,0,2,1
109467,1,1,0,0,2,0
109470,0,0,0,0,0,1
109472,1,1,1,1,1,0
109473,0,0,0,0,0,1
109474,0,0,0,0,1,1
109475,0,1,0,0,0,1
109476,0,1,1,1,1,0
109477,0,1,0,0,0,1
109478,0,0,1,1,1,0
109480,1,0,0,0,0,1
109481,0,1,0,0,0,1
109482,0,0,0,0,2,1
109483,0,1,0,0,1,1
109485,0,1,0,0,1,1
109486,0,0,0,0,0,1
109487,0,0,0,0,1,1
109488,0,1,1,1,1,0
109489,0,1,0,0,1,1
109490,1,1,0,0,0,0
109491,0,0,0,0,1,1
109492,0,0,0,0,0,1
109493,0,1,1,1,0,0
109494,1,1,1,1,0,0
109495,0,1,0,0,2,0
109496,0,1,0,0,0,1
109497,0,1,0,0,0,1
109498,0,1,1,1,1,0
109499,0,1,0,0,2,1
109500,1,1,0,0,1,0
109502,1,1,0,0,1,0
109503,1,0,0,0,2,1
109504,0,1,0,0,2,0
109506,0,1,1,1,1,0
109507,0,0,0,0,1,1
109508,0,1,0,0,0,1
109509,1,1,0,0,1,0
109510,0,1,0,0,2,1
109511,1,1,0,0,2,0
109512,0,1,0,0,1,1
109513,1,1,0,0,2,0
109514,0,1,0,0,1,0
109515,0,1,0,0,2,1
109516,1,1,0,0,1,0
109517,0,1,0,0,2,1
109518,1,1,0,0,2,0
109519,1,1,0,0,1,0
109520,0,1,0,0,0,1
109521,0,1,1,1,2,0
109522,0,0,0,0,0,1
109523,0,1,0,0,1,1
109524,0,1,0,0,0,1
109525,0,1,0,0,0,1
109526,1,0,0,0,1,1
109527,0,0,1,0,0,1
109528,0,1,1,0,0,0
109529,0,0,0,0,0,1
109530,0,1,0,0,2,1
109531,1,1,0,0,1,0
109532,1,0,1,1,0,0
109533,1,1,1,0,1,0
109534,0,1,0,0,2,1
109536,0,1,0,0,1,0
109537,0,1,0,0,2,0
109538,0,1,0,0,0,1
109540,0,1,1,1,2,0
109541,1,1,1,1,2,0
109542,0,1,0,0,2,0
109543,0,0,0,0,0,1
109546,0,1,0,0,0,1
109547,1,1,0,0,2,0
109548,1,1,0,0,2,0
109549,0,1,0,0,1,1
109550,0,1,0,0,1,1
109552,1,1,0,0,2,0
109554,0,1,0,0,2,1
109556,0,1,0,0,2,1
109557,0,1,1,1,0,0
109558,1,1,1,0,2,0
109559,0,0,0,0,1,1
109560,1,1,0,0,1,0
109562,1,1,0,0,2,0
109563,0,1,0,0,0,1
109564,0,0,1,1,0,0
109565,0,0,0,0,1,1
109566,1,1,1,1,2,0
109567,0,1,0,0,0,1
109568,1,1,0,0,0,0
109569,1,1,0,0,1,0
109570,0,1,0,0,0,0
109571,0,1,1,0,0,0
109572,0,1,0,0,1,1
109573,0,1,1,1,1,0
109574,1,1,1,1,1,0
109575,0,1,0,0,0,1
109576,1,1,0,0,0,0
109577,0,0,0,0,0,1
109578,0,1,0,0,1,1
109579,1,0,0,0,1,1
109581,1,1,1,1,2,0
109582,1,1,0,0,1,0
109584,0,0,0,0,1,1
109585,1,1,0,0,2,0
109586,1,0,1,1,1,0
109587,1,1,1,1,0,0
109588,1,1,0,0,1,0
109589,1,1,0,0,2,0
109590,0,1,0,0,1,1
109591,1,1,0,0,0,0
109592,0,1,0,0,1,1
109594,0,1,0,0,1,1
109595,0,1,0,0,1,1
109596,1,1,0,0,1,0
109597,0,1,1,1,0,0
109598,0,0,1,1,1,0
109599,0,1,0,0,1,1
109600,1,0,1,0,2,0
109601,0,1,1,1,0,0
109602,1,1,0,0,2,0
109603,0,1,1,1,0,0
109605,0,1,0,0,2,1
109606,0,0,1,1,1,0
109607,0,1,0,0,0,1
109608,0,1,1,1,2,0
109609,0,1,0,0,0,0
109610,0,0,0,0,0,1
109611,0,0,0,0,0,1
109612,0,1,0,0,0,1
109613,0,1,0,0,0,1
109614,0,1,0,0,0,1
109615,0,1,0,0,2,0
109616,0,1,0,0,0,1
109617,1,1,0,0,1,0
109618,1,1,0,0,0,0
109619,0,0,0,0,2,1
109621,0,0,0,0,0,1
109622,1,1,0,0,2,0
109623,0,1,0,0,0,1
109624,1,1,0,0,0,0
109625,0,1,0,0,0,1
109626,0,1,1,1,1,0
109627,0,1,0,0,1,1
109628,0,1,1,1,2,0
109629,0,1,0,0,1,1
109630,0,0,0,0,1,1
109631,1,0,0,0,0,1
109632,0,1,0,0,1,0
109633,1,0,1,0,1,0
109634,0,1,0,0,0,1
109636,0,1,0,0,0,0
109639,0,1,0,0,1,1
109640,0,0,0,0,2,1
109641,1,1,0,0,2,0
109643,0,0,0,0,2,1
109644,1,1,1,1,2,0
109645,0,1,1,0,2,0
109646,0,1,0,0,1,1
109647,1,1,1,0,1,0
109648,0,0,0,0,2,1
109650,0,1,0,0,1,0
109651,0,1,0,0,1,1
109653,0,1,0,0,1,0
109654,0,0,1,1,1,0
109655,0,1,1,1,1,0
109657,0,1,0,0,0,1
109658,1,1,0,0,1,0
109659,0,1,0,0,1,1
109660,0,1,0,0,1,1
109661,0,1,0,0,0,1
109662,0,1,0,0,2,1
109664,0,1,1,1,1,0
109665,1,1,0,0,1,0
109666,1,1,0,0,2,0
109667,0,0,0,0,1,1
109668,1,0,1,1,0,0
109669,0,1,1,1,1,0
109670,1,1,1,0,1,0
109671,0,1,1,1,1,0
109672,0,0,0,0,0,1
109673,0,0,0,0,2,1
109674,1,1,0,0,2,0
109675,1,1,0,0,0,0
109676,1,1,1,1,1,0
109677,0,1,1,1,0,0
109678,0,1,0,0,1,1
109679,0,1,1,1,2,0
109680,0,1,0,0,1,1
109681,0,1,0,0,1,1
109682,1,1,0,0,2,0
109683,0,0,0,0,1,1
109684,1,1,0,0,2,0
109685,1,1,1,1,1,0
109686,0,1,0,0,1,0
109687,0,1,0,0,1,1
109688,0,1,0,0,0,1
109689,0,1,0,0,1,1
109690,0,1,0,0,2,1
109691,0,1,0,0,1,1
109692,0,0,0,0,1,1
109693,0,1,0,0,0,1
109694,0,1,0,0,0,1
109695,1,1,1,1,1,0
109697,1,1,0,0,1,0
109698,1,1,0,0,1,0
109699,1,1,0,0,1,0
109701,1,1,0,0,1,0
109702,1,1,1,1,1,0
109703,1,1,0,0,1,0
109704,0,1,0,0,0,0
109705,0,1,0,0,1,1
109706,1,1,1,1,2,0
109707,1,1,1,1,1,0
109708,1,1,0,0,2,0
109710,0,1,0,0,1,1
109711,0,1,1,1,0,0
109712,1,1,0,0,2,0
109713,0,1,0,0,0,1
109714,1,1,0,0,2,0
109715,1,1,0,0,1,0
109716,1,1,0,0,2,0
109717,0,0,0,0,0,1
109718,0,1,0,0,2,1
109719,0,1,0,0,2,0
109720,0,1,0,0,0,0
109721,0,0,0,0,0,1
109722,0,1,0,0,1,0
109723,0,1,0,0,2,1
109724,0,0,0,0,0,1
109725,0,0,0,0,0,1
109726,1,1,0,0,2,0
109727,0,1,0,0,1,1
109728,0,1,0,0,1,1
109729,0,1,0,0,0,1
109730,1,1,0,0,1,0
109731,0,0,0,0,1,1
109732,1,0,0,0,2,1
109733,1,1,0,0,0,0
109734,0,1,0,0,1,1
109736,0,1,0,0,1,1
109737,1,1,0,0,2,0
109738,1,0,1,0,2,0
109739,1,1,0,0,0,0
109742,1,1,1,1,1,0
109743,1,1,0,0,2,0
109744,0,1,0,0,0,0
109745,0,1,0,0,2,1
109746,1,1,0,0,2,0
109747,1,1,0,0,2,0
109748,0,0,0,0,1,1
109750,0,0,0,0,0,1
109751,1,1,0,0,1,0
109752,0,1,0,0,0,1
109753,0,1,0,0,1,0
109754,1,1,0,0,1,0
109755,0,0,0,0,0,1
109756,1,1,0,0,2,0
109757,0,0,0,0,2,1
109758,0,1,0,0,1,0
109759,1,1,0,0,1,0
109760,1,0,1,1,0,0
109761,0,0,0,0,1,1
109762,0,1,0,0,0,1
109763,1,1,0,0,1,0
109765,0,1,0,0,1,1
109766,1,1,1,1,0,0
109767,1,0,0,0,0,1
109768,0,0,1,1,1,0
109769,1,1,0,0,0,0
109770,1,1,0,0,1,0
109774,1,1,0,0,1,0
109775,0,1,1,1,1,0
109776,0,1,1,1,0,0
109777,0,1,0,0,1,1
109778,1,1,0,0,0,0
109779,0,1,1,1,0,0
109780,0,1,1,1,2,0
109781,0,1,1,1,2,0
109782,0,1,0,0,0,0
109783,0,0,0,0,0,1
109784,0,1,0,0,1,1
109785,0,1,0,0,1,1
109786,1,1,0,0,1,0
109787,0,1,0,0,0,1
109788,0,1,0,0,1,0
109789,1,1,0,0,2,0
109790,1,0,1,1,2,0
109791,0,1,0,0,2,1
109792,0,1,0,0,0,0
109793,0,1,0,0,0,1
109794,0,1,1,1,0,0
109795,0,1,1,0,0,0
109796,1,1,0,0,2,0
109797,0,1,0,0,2,0
109799,1,1,0,0,2,0
109800,0,0,0,0,1,1
109801,0,1,0,0,1,1
109803,0,1,0,0,2,1
109805,0,1,1,0,2,0
109806,0,1,0,0,0,0
109807,0,1,1,1,0,0
109808,0,1,0,0,2,1
109809,0,1,0,0,1,1
109810,1,1,0,0,2,0
109811,0,0,1,0,1,1
109812,1,1,1,1,1,0
109814,0,0,1,1,0,0
109815,1,0,1,0,0,0
109816,0,1,0,0,1,1
109817,0,1,0,0,0,1
109819,0,0,0,0,0,1
109820,1,1,0,0,1,0
109821,0,1,0,0,2,0
109822,1,1,0,0,1,0
109823,1,1,1,1,2,0
109824,0,1,0,0,0,1
109825,0,1,0,0,0,1
109826,0,1,0,0,1,1
109827,0,0,1,1,1,0
109828,0,1,0,0,1,1
109829,0,1,0,0,0,1
109830,1,1,0,0,1,0
109831,0,1,0,0,2,1
109832,1,0,0,0,2,1
109833,0,1,1,0,2,0
109834,0,1,0,0,0,1
109835,0,1,0,0,0,1
109836,0,1,0,0,0,1
109837,1,0,0,0,1,1
109838,0,1,0,0,1,1
109839,0,1,0,0,0,1
109840,1,0,0,0,2,1
109841,0,1,0,0,0,1
109842,1,0,0,0,1,1
109843,0,1,1,1,1,0
109844,1,0,0,0,0,1
109845,1,1,1,0,0,0
109846,0,1,0,0,0,1
109847,0,1,0,0,1,1
109849,0,1,0,0,1,1
109852,1,1,1,1,1,0
109853,0,1,0,0,0,1
109854,0,1,0,0,1,1
109856,0,1,1,1,1,0
109857,0,1,0,0,1,1
109858,1,1,0,0,2,0
109859,0,1,0,0,1,1
109860,0,0,0,0,0,1
109861,0,1,0,0,1,1
109862,0,1,0,0,2,0
109863,1,1,0,0,1,0
109864,1,0,1,0,2,0
109865,1,0,0,0,2,1
109866,0,1,0,0,1,1
109867,1,1,0,0,2,0
109868,0,1,0,0,2,0
109869,1,0,1,1,2,0
109870,0,1,0,0,1,1
109872,1,0,1,1,0,0
109873,0,1,0,0,1,0
109874,1,1,1,1,2,0
109875,0,1,0,0,1,1
109876,1,1,0,0,2,0
109878,0,1,0,0,1,1
109879,1,0,0,0,1,1
109880,0,1,0,0,1,1
109881,0,1,1,1,0,0
109882,1,1,0,0,1,0
109884,1,1,0,0,0,0
109885,0,1,0,0,1,1
109887,0,1,0,0,2,0
109888,0,1,0,0,0,1
109889,1,0,0,0,0,1
109890,0,0,1,1,0,0
109891,0,0,0,0,1,1
109892,0,1,0,0,0,1
109893,0,1,0,0,0,0
109894,1,0,0,0,2,1
109895,0,1,0,0,1,1
109896,0,1,0,0,1,0
109897,0,1,0,0,1,0
109898,0,1,0,0,1,1
109899,0,1,1,0,1,0
109900,0,1,0,0,1,1
109901,0,1,0,0,0,1
109902,0,1,0,0,1,0
109903,0,0,0,0,1,1
109904,1,1,0,0,2,0
109906,1,0,1,0,1,0
109907,1,1,0,0,2,0
109908,0,1,1,0,2,0
109909,0,1,1,0,0,0
109910,0,0,1,1,2,0
109911,0,0,0,0,0,1
109912,1,1,1,0,2,0
109913,1,1,1,0,1,0
109914,1,1,0,0,1,0
109915,0,1,0,0,0,1
